YEAR,MONTH,DAY,HOUR,MINUTE,SECOND,Hsig,TP,Avg_Wv_Dir,Avg_Wv_Dir_N,M_Decl
2015,8,15,20,25,0,0.44,7.10,184.00,161.45,-22.55
2015,8,15,21,25,0,0.39,10.00,197.00,174.45,-22.55
2015,8,15,22,25,0,0.35,10.00,208.00,185.45,-22.55
2015,8,15,23,25,0,0.34,10.50,185.00,162.45,-22.55
2015,8,16,0,25,0,0.31,10.00,175.00,152.45,-22.55
2015,8,16,1,25,0,0.27,10.00,177.00,154.45,-22.55
2015,8,16,2,25,0,0.32,9.10,174.00,151.45,-22.55
2015,8,16,3,25,0,0.39,9.10,178.00,155.45,-22.55
2015,8,16,4,25,0,0.43,4.30,166.00,143.45,-22.55
2015,8,16,5,25,0,0.38,9.50,176.00,153.45,-22.55
2015,8,16,6,25,0,0.28,8.70,211.00,188.45,-22.55
2015,8,16,7,25,0,0.31,9.10,182.00,159.45,-22.55
2015,8,16,8,25,0,0.34,8.70,173.00,150.45,-22.55
2015,8,16,9,25,0,0.28,8.70,208.00,185.45,-22.55
2015,8,16,10,25,0,0.31,16.70,194.00,171.45,-22.55
2015,8,16,11,25,0,0.27,15.40,176.00,153.45,-22.55
2015,8,16,12,25,0,0.22,9.50,185.00,162.45,-22.55
2015,8,16,13,25,0,0.23,9.50,173.00,150.45,-22.55
2015,8,16,14,25,0,0.25,7.70,175.00,152.45,-22.55
2015,8,16,15,25,0,0.32,4.70,182.00,159.45,-22.55
2015,8,16,16,25,0,0.34,9.10,172.00,149.45,-22.55
2015,8,16,17,25,0,0.40,9.10,170.00,147.45,-22.55
2015,8,16,18,25,0,0.31,9.50,176.00,153.45,-22.55
2015,8,16,19,25,0,0.27,9.10,160.00,137.45,-22.55
2015,8,16,20,25,0,0.28,7.40,186.00,163.45,-22.55
2015,8,16,21,25,0,0.32,6.30,180.00,157.45,-22.55
2015,8,16,22,25,0,0.29,14.30,190.00,167.45,-22.55
2015,8,16,23,25,0,0.29,14.30,180.00,157.45,-22.55
2015,8,17,0,25,0,0.28,14.30,158.00,135.45,-22.55
2015,8,17,1,25,0,0.25,13.30,166.00,143.45,-22.55
2015,8,17,2,25,0,0.25,8.70,167.00,144.45,-22.55
2015,8,17,3,25,0,0.31,6.70,157.00,134.45,-22.55
2015,8,17,4,25,0,0.37,5.40,160.00,137.45,-22.55
2015,8,17,5,25,0,0.39,5.60,159.00,136.45,-22.55
2015,8,17,6,25,0,0.40,6.30,163.00,140.45,-22.55
2015,8,17,7,25,0,0.36,5.60,172.00,149.45,-22.55
2015,8,17,8,25,0,0.35,5.90,171.00,148.45,-22.55
2015,8,17,9,25,0,0.30,6.50,173.00,150.45,-22.55
2015,8,17,10,25,0,0.36,13.30,181.00,158.45,-22.55
2015,8,17,11,25,0,0.34,11.10,162.00,139.45,-22.55
2015,8,17,12,25,0,0.29,11.10,141.00,118.45,-22.55
2015,8,17,13,25,0,0.29,10.00,127.00,104.45,-22.55
2015,8,17,14,25,0,0.26,10.00,170.00,147.45,-22.55
2015,8,17,15,25,0,0.27,10.00,179.00,156.45,-22.55
2015,8,17,16,25,0,0.32,11.10,163.00,140.45,-22.55
2015,8,17,17,25,0,0.35,10.50,171.00,148.45,-22.55
2015,8,17,18,25,0,0.37,4.30,176.00,153.45,-22.55
2015,8,17,19,25,0,0.38,5.40,150.00,127.45,-22.55
2015,8,17,20,25,0,0.30,5.90,174.00,151.45,-22.55
2015,8,17,21,25,0,0.45,6.10,166.00,143.45,-22.55
2015,8,17,22,25,0,0.40,5.40,178.00,155.45,-22.55
2015,8,18,0,25,0,0.37,14.30,156.00,133.45,-22.55
2015,8,18,1,25,0,0.30,14.30,156.00,133.45,-22.55
2015,8,18,2,25,0,0.29,6.30,164.00,141.45,-22.55
2015,8,18,3,25,0,0.34,14.30,159.00,136.45,-22.55
2015,8,18,4,25,0,0.34,6.70,167.00,144.45,-22.55
2015,8,18,5,25,0,0.48,6.30,162.00,139.45,-22.55
2015,8,18,6,25,0,0.45,6.50,153.00,130.45,-22.55
2015,8,18,7,25,0,0.36,6.90,172.00,149.45,-22.55
2015,8,18,8,25,0,0.39,6.10,162.00,139.45,-22.55
2015,8,18,9,25,0,0.40,6.10,189.00,166.45,-22.55
2015,8,18,10,25,0,0.37,13.30,184.00,161.45,-22.55
2015,8,18,11,25,0,0.40,13.30,176.00,153.45,-22.55
2015,8,18,12,25,0,0.35,14.30,156.00,133.45,-22.55
2015,8,18,13,25,0,0.30,13.30,154.00,131.45,-22.55
2015,8,18,14,25,0,0.27,14.30,174.00,151.45,-22.55
2015,8,18,15,25,0,0.26,12.50,161.00,138.45,-22.55
2015,8,18,16,25,0,0.32,10.00,164.00,141.45,-22.55
2015,8,18,17,25,0,0.40,6.70,166.00,143.45,-22.55
2015,8,18,18,25,0,0.38,6.90,166.00,143.45,-22.55
2015,8,18,19,25,0,0.37,6.10,168.00,145.45,-22.55
2015,8,18,20,25,0,0.33,12.50,164.00,141.45,-22.55
2015,8,18,21,25,0,0.40,7.70,171.00,148.45,-22.55
2015,8,18,22,25,0,0.43,9.10,172.00,149.45,-22.55
2015,8,18,23,25,0,0.37,7.70,207.00,184.45,-22.55
2015,8,19,0,25,0,0.32,14.30,172.00,149.45,-22.55
2015,8,19,1,25,0,0.30,9.10,172.00,149.45,-22.55
2015,8,19,2,25,0,0.30,6.50,173.00,150.45,-22.55
2015,8,19,3,25,0,0.31,5.30,169.00,146.45,-22.55
2015,8,19,4,25,0,0.36,7.10,177.00,154.45,-22.55
2015,8,19,5,25,0,0.37,6.50,170.00,147.45,-22.55
2015,8,19,6,25,0,0.40,5.60,169.00,146.45,-22.55
2015,8,19,7,25,0,0.39,8.00,177.00,154.45,-22.55
2015,8,19,8,25,0,0.32,13.30,178.00,155.45,-22.55
2015,8,19,9,25,0,0.26,6.90,179.00,156.45,-22.55
2015,8,19,10,25,0,0.29,6.90,164.00,141.45,-22.55
2015,8,19,11,25,0,0.28,6.90,182.00,159.45,-22.55
2015,8,19,12,25,0,0.27,4.80,161.00,138.45,-22.55
2015,8,19,13,25,0,0.26,4.00,86.00,63.45,-22.55
2015,8,19,14,25,0,0.21,8.00,169.00,146.45,-22.55
2015,8,19,15,25,0,0.19,8.00,195.00,172.45,-22.55
2015,8,19,16,25,0,0.19,8.70,184.00,161.45,-22.55
2015,8,19,17,25,0,0.23,8.30,197.00,174.45,-22.55
2015,8,19,18,25,0,0.28,9.10,165.00,142.45,-22.55
2015,8,19,19,25,0,0.30,6.50,160.00,137.45,-22.55
2015,8,19,20,25,0,0.31,8.70,170.00,147.45,-22.55
2015,8,19,21,25,0,0.34,8.00,131.00,108.45,-22.55
2015,8,19,22,25,0,0.35,9.10,168.00,145.45,-22.55
2015,8,19,23,25,0,0.30,9.10,172.00,149.45,-22.55
2015,8,20,0,25,0,0.49,2.50,231.00,208.45,-22.55
2015,8,20,1,25,0,0.47,2.60,245.00,222.45,-22.55
2015,8,20,2,25,0,0.44,9.10,221.00,198.45,-22.55
2015,8,20,3,25,0,0.38,6.50,180.00,157.45,-22.55
2015,8,20,4,25,0,0.33,7.70,174.00,151.45,-22.55
2015,8,20,5,25,0,0.39,8.00,163.00,140.45,-22.55
2015,8,20,6,25,0,0.37,7.70,163.00,140.45,-22.55
2015,8,20,7,25,0,0.39,5.70,160.00,137.45,-22.55
2015,8,20,8,25,0,0.30,8.70,176.00,153.45,-22.55
2015,8,20,9,25,0,0.31,8.70,176.00,153.45,-22.55
2015,8,20,10,25,0,0.36,8.70,160.00,137.45,-22.55
2015,8,20,11,25,0,0.34,5.00,153.00,130.45,-22.55
2015,8,20,12,25,0,0.45,18.20,158.00,135.45,-22.55
2015,8,20,13,25,0,0.37,14.30,181.00,158.45,-22.55
2015,8,20,14,25,0,0.33,18.20,183.00,160.45,-22.55
2015,8,20,15,25,0,0.27,8.30,181.00,158.45,-22.55
2015,8,20,16,25,0,0.28,9.10,187.00,164.45,-22.55
2015,8,20,17,25,0,0.26,8.30,176.00,153.45,-22.55
2015,8,20,18,25,0,0.31,7.40,177.00,154.45,-22.55
2015,8,20,19,25,0,0.31,16.70,164.00,141.45,-22.55
2015,8,20,20,25,0,0.33,7.70,179.00,156.45,-22.55
2015,8,20,21,25,0,0.28,7.10,148.00,125.45,-22.55
2015,8,20,22,25,0,0.30,7.70,142.00,119.45,-22.55
2015,8,20,23,25,0,0.36,14.30,165.00,142.45,-22.55
2015,8,21,0,25,0,0.38,12.50,161.00,138.45,-22.55
2015,8,21,1,25,0,0.36,14.30,163.00,140.45,-22.55
2015,8,21,2,25,0,0.36,15.40,147.00,124.45,-22.55
2015,8,21,3,25,0,0.32,14.30,165.00,142.45,-22.55
2015,8,21,4,25,0,0.26,7.70,164.00,141.45,-22.55
2015,8,21,5,25,0,0.28,8.70,162.00,139.45,-22.55
2015,8,21,6,25,0,0.34,8.30,167.00,144.45,-22.55
2015,8,21,7,25,0,0.35,7.10,168.00,145.45,-22.55
2015,8,21,8,25,0,0.37,7.40,170.00,147.45,-22.55
2015,8,21,9,25,0,0.35,13.30,167.00,144.45,-22.55
2015,8,21,10,25,0,0.34,13.30,161.00,138.45,-22.55
2015,8,21,11,25,0,0.46,13.30,159.00,136.45,-22.55
2015,8,21,12,25,0,0.50,5.70,151.00,128.45,-22.55
2015,8,21,13,25,0,0.48,13.30,155.00,132.45,-22.55
2015,8,21,14,25,0,0.53,13.30,151.00,128.45,-22.55
2015,8,21,15,25,0,0.51,13.30,158.00,135.45,-22.55
2015,8,21,16,25,0,0.55,12.50,156.00,133.45,-22.55
2015,8,21,17,25,0,0.53,13.30,157.00,134.45,-22.55
2015,8,21,18,25,0,0.53,14.30,157.00,134.45,-22.55
2015,8,21,19,25,0,0.56,13.30,152.00,129.45,-22.55
2015,8,21,20,25,0,0.56,13.30,166.00,143.45,-22.55
2015,8,21,21,25,0,0.54,13.30,163.00,140.45,-22.55
2015,8,21,22,25,0,0.62,13.30,160.00,137.45,-22.55
2015,8,21,23,25,0,0.60,13.30,162.00,139.45,-22.55
2015,8,22,0,25,0,0.63,13.30,164.00,141.45,-22.55
2015,8,22,1,25,0,0.67,14.30,155.00,132.45,-22.55
2015,8,22,2,25,0,0.63,13.30,153.00,130.45,-22.55
2015,8,22,3,25,0,0.62,14.30,154.00,131.45,-22.55
2015,8,22,4,25,0,0.72,12.50,150.00,127.45,-22.55
2015,8,22,5,25,0,0.81,12.50,150.00,127.45,-22.55
2015,8,22,6,25,0,0.99,12.50,148.00,125.45,-22.55
2015,8,22,7,25,0,0.95,12.50,153.00,130.45,-22.55
2015,8,22,8,25,0,1.06,12.50,156.00,133.45,-22.55
2015,8,22,9,25,0,1.01,11.80,150.00,127.45,-22.55
2015,8,22,10,25,0,0.93,11.80,155.00,132.45,-22.55
2015,8,22,11,25,0,0.94,12.50,155.00,132.45,-22.55
2015,8,22,12,25,0,1.05,11.10,156.00,133.45,-22.55
2015,8,22,13,25,0,1.01,11.10,155.00,132.45,-22.55
2015,8,22,14,25,0,1.01,10.50,158.00,135.45,-22.55
2015,8,22,15,25,0,1.07,10.50,154.00,131.45,-22.55
2015,8,22,16,25,0,1.06,10.50,153.00,130.45,-22.55
2015,8,22,17,25,0,0.97,9.10,154.00,131.45,-22.55
2015,8,22,18,25,0,1.02,10.50,152.00,129.45,-22.55
2015,8,22,19,25,0,1.04,9.50,162.00,139.45,-22.55
2015,8,22,20,25,0,0.99,10.00,154.00,131.45,-22.55
2015,8,22,21,25,0,0.94,10.00,151.00,128.45,-22.55
2015,8,22,22,25,0,0.98,10.00,156.00,133.45,-22.55
2015,8,22,23,25,0,0.88,9.50,153.00,130.45,-22.55
2015,8,23,0,25,0,0.89,8.70,159.00,136.45,-22.55
2015,8,23,1,25,0,0.87,10.50,151.00,128.45,-22.55
2015,8,23,2,25,0,0.92,10.50,155.00,132.45,-22.55
2015,8,23,3,25,0,0.73,9.50,160.00,137.45,-22.55
2015,8,23,4,25,0,0.75,9.50,159.00,136.45,-22.55
2015,8,23,5,25,0,0.73,9.50,160.00,137.45,-22.55
2015,8,23,6,25,0,0.78,10.50,163.00,140.45,-22.55
2015,8,23,7,25,0,0.69,13.30,156.00,133.45,-22.55
2015,8,23,9,25,0,0.77,10.00,153.00,130.45,-22.55
2015,8,23,10,25,0,0.65,11.80,160.00,137.45,-22.55
2015,8,23,11,25,0,0.68,9.50,162.00,139.45,-22.55
2015,8,23,12,25,0,0.71,11.80,159.00,136.45,-22.55
2015,8,23,13,25,0,0.64,9.50,157.00,134.45,-22.55
2015,8,23,14,25,0,0.62,10.00,161.00,138.45,-22.55
2015,8,23,15,25,0,0.64,10.00,167.00,144.45,-22.55
2015,8,23,16,25,0,0.70,9.50,161.00,138.45,-22.55
2015,8,23,17,25,0,0.66,9.50,164.00,141.45,-22.55
2015,8,23,18,25,0,0.63,9.50,163.00,140.45,-22.55
2015,8,23,19,25,0,0.60,9.50,168.00,145.45,-22.55
2015,8,23,20,25,0,0.65,10.00,177.00,154.45,-22.55
2015,8,23,21,25,0,0.58,10.00,174.00,151.45,-22.55
2015,8,23,22,25,0,0.58,10.00,164.00,141.45,-22.55
2015,8,23,23,25,0,0.56,10.00,177.00,154.45,-22.55
2015,8,24,0,25,0,0.66,10.50,160.00,137.45,-22.55
2015,8,24,1,25,0,0.54,9.10,170.00,147.45,-22.55
2015,8,24,2,25,0,0.55,11.80,179.00,156.45,-22.55
2015,8,24,3,25,0,0.57,11.10,177.00,154.45,-22.55
2015,8,24,4,25,0,0.55,11.80,176.00,153.45,-22.55
2015,8,24,5,25,0,0.50,9.50,175.00,152.45,-22.55
2015,8,24,6,25,0,0.47,11.80,177.00,154.45,-22.55
2015,8,24,7,25,0,0.52,11.10,166.00,143.45,-22.55
2015,8,24,8,25,0,0.48,10.00,175.00,152.45,-22.55
2015,8,24,9,25,0,0.56,11.10,174.00,151.45,-22.55
2015,8,24,10,25,0,0.66,11.80,171.00,148.45,-22.55
2015,8,24,11,25,0,0.65,11.10,174.00,151.45,-22.55
2015,8,24,12,25,0,0.56,11.80,164.00,141.45,-22.55
2015,8,24,13,25,0,0.52,12.50,174.00,151.45,-22.55
2015,8,24,14,25,0,0.58,10.50,189.00,166.45,-22.55
2015,8,24,15,25,0,0.57,12.50,186.00,163.45,-22.55
2015,8,24,16,25,0,0.57,11.80,186.00,163.45,-22.55
2015,8,24,17,25,0,0.49,11.80,180.00,157.45,-22.55
2015,8,24,18,25,0,0.55,12.50,176.00,153.45,-22.55
2015,8,24,19,25,0,0.58,11.80,169.00,146.45,-22.55
2015,8,24,20,25,0,0.55,11.10,172.00,149.45,-22.55
2015,8,24,21,25,0,0.55,11.10,175.00,152.45,-22.55
2015,8,24,22,25,0,0.62,12.50,169.00,146.45,-22.55
2015,8,24,23,25,0,0.60,11.10,168.00,145.45,-22.55
2015,8,25,0,25,0,0.57,10.50,173.00,150.45,-22.55
2015,8,25,1,25,0,0.53,11.10,177.00,154.45,-22.55
2015,8,25,2,25,0,0.52,11.80,174.00,151.45,-22.55
2015,8,25,3,25,0,0.50,9.50,176.00,153.45,-22.55
2015,8,25,4,25,0,0.48,11.10,173.00,150.45,-22.55
2015,8,25,5,25,0,0.50,11.80,165.00,142.45,-22.55
2015,8,25,6,25,0,0.51,12.50,170.00,147.45,-22.55
2015,8,25,7,25,0,0.59,12.50,167.00,144.45,-22.55
2015,8,25,8,25,0,0.58,13.30,161.00,138.45,-22.55
2015,8,25,9,25,0,0.56,11.10,158.00,135.45,-22.55
2015,8,25,10,25,0,0.64,11.10,152.00,129.45,-22.55
2015,8,25,11,25,0,0.56,11.10,168.00,145.45,-22.55
2015,8,25,12,25,0,0.58,11.80,159.00,136.45,-22.55
2015,8,25,13,25,0,0.57,11.10,163.00,140.45,-22.55
2015,8,25,14,25,0,0.51,11.80,163.00,140.45,-22.55
2015,8,25,15,25,0,0.53,11.10,165.00,142.45,-22.55
2015,8,25,16,25,0,0.52,12.50,176.00,153.45,-22.55
2015,8,25,17,25,0,0.52,13.30,167.00,144.45,-22.55
2015,8,25,18,25,0,0.55,12.50,170.00,147.45,-22.55
2015,8,25,19,25,0,0.69,9.50,170.00,147.45,-22.55
2015,8,25,20,25,0,0.62,9.50,168.00,145.45,-22.55
2015,8,25,21,25,0,0.60,14.30,162.00,139.45,-22.55
2015,8,25,22,25,0,0.58,14.30,164.00,141.45,-22.55
2015,8,25,23,25,0,0.63,13.30,155.00,132.45,-22.55
2015,8,26,0,25,0,0.61,11.10,166.00,143.45,-22.55
2015,8,26,1,25,0,0.66,12.50,164.00,141.45,-22.55
2015,8,26,2,25,0,0.57,13.30,165.00,142.45,-22.55
2015,8,26,3,25,0,0.62,13.30,165.00,142.45,-22.55
2015,8,26,4,25,0,0.56,13.30,168.00,145.45,-22.55
2015,8,26,5,25,0,0.68,13.30,169.00,146.45,-22.55
2015,8,26,6,25,0,0.64,13.30,172.00,149.45,-22.55
2015,8,26,7,25,0,0.73,14.30,163.00,140.45,-22.55
2015,8,26,8,25,0,0.81,12.50,162.00,139.45,-22.55
2015,8,26,9,25,0,0.79,13.30,155.00,132.45,-22.55
2015,8,26,10,25,0,0.69,14.30,157.00,134.45,-22.55
2015,8,26,11,25,0,0.75,13.30,147.00,124.45,-22.55
2015,8,26,12,25,0,1.00,13.30,155.00,132.45,-22.55
2015,8,26,13,25,0,1.22,7.40,154.00,131.45,-22.55
2015,8,26,14,25,0,1.05,7.70,164.00,141.45,-22.55
2015,8,26,15,25,0,1.03,7.70,163.00,140.45,-22.55
2015,8,26,16,25,0,0.93,7.70,158.00,135.45,-22.55
2015,8,26,17,25,0,0.82,7.40,161.00,138.45,-22.55
2015,8,26,18,25,0,0.87,14.30,161.00,138.45,-22.55
2015,8,26,19,25,0,0.93,14.30,163.00,140.45,-22.55
2015,8,26,20,25,0,0.82,12.50,174.00,151.45,-22.55
2015,8,26,21,25,0,0.87,13.30,164.00,141.45,-22.55
2015,8,26,22,25,0,0.87,12.50,151.00,128.45,-22.55
2015,8,26,23,25,0,0.85,13.30,157.00,134.45,-22.55
2015,8,27,0,25,0,0.84,13.30,148.00,125.45,-22.55
2015,8,27,1,25,0,0.87,13.30,153.00,130.45,-22.55
2015,8,27,2,25,0,0.77,12.50,152.00,129.45,-22.55
2015,8,27,3,25,0,0.78,12.50,153.00,130.45,-22.55
2015,8,27,4,25,0,0.72,13.30,153.00,130.45,-22.55
2015,8,27,5,25,0,0.69,13.30,150.00,127.45,-22.55
2015,8,27,6,25,0,0.68,11.80,164.00,141.45,-22.55
2015,8,27,7,25,0,0.78,9.10,169.00,146.45,-22.55
2015,8,27,8,25,0,0.81,12.50,162.00,139.45,-22.55
2015,8,27,9,25,0,0.84,13.30,160.00,137.45,-22.55
2015,8,27,10,25,0,0.93,13.30,156.00,133.45,-22.55
2015,8,27,11,25,0,0.92,13.30,153.00,130.45,-22.55
2015,8,27,12,25,0,1.04,7.70,158.00,135.45,-22.55
2015,8,27,13,25,0,1.09,8.30,159.00,136.45,-22.55
2015,8,27,14,25,0,1.10,13.30,156.00,133.45,-22.55
2015,8,27,15,25,0,0.99,13.30,170.00,147.45,-22.55
2015,8,27,16,25,0,0.90,13.30,165.00,142.45,-22.55
2015,8,27,17,25,0,0.85,13.30,170.00,147.45,-22.55
2015,8,27,18,25,0,0.75,12.50,167.00,144.45,-22.55
2015,8,27,19,25,0,0.77,9.10,167.00,144.45,-22.55
2015,8,27,20,25,0,0.81,12.50,162.00,139.45,-22.55
2015,8,27,21,25,0,0.89,9.10,173.00,150.45,-22.55
2015,8,27,22,25,0,0.81,12.50,171.00,148.45,-22.55
2015,8,27,23,25,0,0.73,12.50,163.00,140.45,-22.55
2015,8,28,0,25,0,0.87,13.30,155.00,132.45,-22.55
2015,8,28,1,25,0,0.81,8.30,163.00,140.45,-22.55
2015,8,28,2,25,0,0.90,8.00,152.00,129.45,-22.55
2015,8,28,3,25,0,0.84,8.00,167.00,144.45,-22.55
2015,8,28,4,25,0,0.77,7.70,166.00,143.45,-22.55
2015,8,28,5,25,0,0.87,12.50,161.00,138.45,-22.55
2015,8,28,6,25,0,0.85,11.80,166.00,143.45,-22.55
2015,8,28,7,25,0,0.73,11.80,166.00,143.45,-22.55
2015,8,28,8,25,0,0.77,9.10,175.00,152.45,-22.55
2015,8,28,9,25,0,0.81,9.50,168.00,145.45,-22.55
2015,8,28,10,25,0,0.68,11.80,165.00,142.45,-22.55
2015,8,28,11,25,0,0.61,12.50,163.00,140.45,-22.55
2015,8,28,12,25,0,0.69,12.50,155.00,132.45,-22.55
2015,8,28,13,25,0,0.86,11.80,155.00,132.45,-22.55
2015,8,28,14,25,0,0.79,12.50,162.00,139.45,-22.55
2015,8,28,15,25,0,0.81,11.10,157.00,134.45,-22.55
2015,8,28,16,25,0,0.75,12.50,173.00,150.45,-22.55
2015,8,28,17,25,0,0.70,12.50,163.00,140.45,-22.55
2015,8,28,18,25,0,0.64,9.10,171.00,148.45,-22.55
2015,8,28,19,25,0,0.66,12.50,165.00,142.45,-22.55
2015,8,28,20,25,0,0.79,11.80,166.00,143.45,-22.55
2015,8,28,21,25,0,0.80,8.70,166.00,143.45,-22.55
2015,8,28,22,25,0,0.70,9.10,172.00,149.45,-22.55
2015,8,28,23,25,0,0.60,11.10,171.00,148.45,-22.55
2015,8,29,0,25,0,0.62,12.50,164.00,141.45,-22.55
2015,8,29,1,25,0,0.75,12.50,164.00,141.45,-22.55
2015,8,29,2,25,0,0.80,11.80,169.00,146.45,-22.55
2015,8,29,3,25,0,0.79,12.50,160.00,137.45,-22.55
2015,8,29,4,25,0,0.79,9.10,185.00,162.45,-22.55
2015,8,29,5,25,0,0.65,11.80,165.00,142.45,-22.55
2015,8,29,6,25,0,0.56,12.50,172.00,149.45,-22.55
2015,8,29,7,25,0,0.71,9.50,174.00,151.45,-22.55
2015,8,29,8,25,0,0.69,12.50,172.00,149.45,-22.55
2015,8,29,9,25,0,0.71,9.50,175.00,152.45,-22.55
2015,8,29,10,25,0,0.59,12.50,171.00,148.45,-22.55
2015,8,29,11,25,0,0.63,11.10,165.00,142.45,-22.55
2015,8,29,12,25,0,0.59,11.80,165.00,142.45,-22.55
2015,8,29,13,25,0,0.67,14.30,163.00,140.45,-22.55
2015,8,29,14,25,0,0.80,15.40,156.00,133.45,-22.55
2015,8,29,15,25,0,1.07,12.50,155.00,132.45,-22.55
2015,8,29,16,25,0,0.95,14.30,159.00,136.45,-22.55
2015,8,29,17,25,0,0.79,14.30,177.00,154.45,-22.55
2015,8,29,18,25,0,0.74,14.30,170.00,147.45,-22.55
2015,8,29,19,25,0,0.77,14.30,168.00,145.45,-22.55
2015,8,29,20,25,0,0.84,14.30,160.00,137.45,-22.55
2015,8,29,21,25,0,0.84,13.30,168.00,145.45,-22.55
2015,8,29,22,25,0,0.89,14.30,164.00,141.45,-22.55
2015,8,29,23,25,0,0.82,15.40,165.00,142.45,-22.55
2015,8,30,0,25,0,0.76,14.30,165.00,142.45,-22.55
2015,8,30,1,25,0,0.84,15.40,166.00,143.45,-22.55
2015,8,30,2,25,0,0.98,15.40,155.00,132.45,-22.55
2015,8,30,3,25,0,1.05,14.30,181.00,158.45,-22.55
2015,8,30,4,25,0,0.98,14.30,183.00,160.45,-22.55
2015,8,30,5,25,0,0.96,15.40,163.00,140.45,-22.55
2015,8,30,6,25,0,0.79,14.30,171.00,148.45,-22.55
2015,8,30,7,25,0,0.81,14.30,163.00,140.45,-22.55
2015,8,30,8,25,0,0.84,13.30,167.00,144.45,-22.55
2015,8,30,9,25,0,0.78,14.30,172.00,149.45,-22.55
2015,8,30,10,25,0,0.69,15.40,172.00,149.45,-22.55
2015,8,30,11,25,0,0.67,13.30,163.00,140.45,-22.55
2015,8,30,12,25,0,0.62,13.30,164.00,141.45,-22.55
2015,8,30,13,25,0,0.63,15.40,165.00,142.45,-22.55
2015,8,30,14,25,0,0.72,13.30,158.00,135.45,-22.55
2015,8,30,15,25,0,0.84,14.30,169.00,146.45,-22.55
2015,8,30,16,25,0,0.91,14.30,157.00,134.45,-22.55
2015,8,30,17,25,0,0.79,16.70,181.00,158.45,-22.55
2015,8,30,18,25,0,0.64,14.30,173.00,150.45,-22.55
2015,8,30,19,25,0,0.62,14.30,162.00,139.45,-22.55
2015,8,30,20,25,0,0.64,15.40,162.00,139.45,-22.55
2015,8,30,21,25,0,0.71,14.30,166.00,143.45,-22.55
2015,8,30,22,25,0,0.58,13.30,174.00,151.45,-22.55
2015,8,30,23,25,0,0.62,15.40,171.00,148.45,-22.55
2015,8,31,0,25,0,0.62,15.40,166.00,143.45,-22.55
2015,8,31,1,25,0,0.63,14.30,171.00,148.45,-22.55
2015,8,31,2,25,0,0.59,14.30,172.00,149.45,-22.55
2015,8,31,3,25,0,0.72,14.30,170.00,147.45,-22.55
2015,8,31,4,25,0,0.69,14.30,175.00,152.45,-22.55
2015,8,31,5,25,0,0.61,15.40,181.00,158.45,-22.55
2015,8,31,6,25,0,0.60,15.40,174.00,151.45,-22.55
2015,8,31,7,25,0,0.48,15.40,163.00,140.45,-22.55
2015,8,31,8,25,0,0.61,14.30,163.00,140.45,-22.55
2015,8,31,9,25,0,0.60,15.40,171.00,148.45,-22.55
2015,8,31,10,25,0,0.52,15.40,171.00,148.45,-22.55
2015,8,31,11,25,0,0.43,14.30,173.00,150.45,-22.55
2015,8,31,12,25,0,0.48,14.30,160.00,137.45,-22.55
2015,8,31,13,25,0,0.36,14.30,166.00,143.45,-22.55
2015,8,31,14,25,0,0.43,14.30,175.00,152.45,-22.55
2015,8,31,15,25,0,0.40,14.30,158.00,135.45,-22.55
2015,8,31,16,25,0,0.41,14.30,172.00,149.45,-22.55
2015,8,31,17,25,0,0.55,14.30,187.00,164.45,NULL
2015,8,31,18,25,0,0.43,14.30,183.00,160.45,-22.55
2015,8,31,19,25,0,0.38,14.30,173.00,150.45,-22.55
2015,8,31,20,25,0,0.34,14.30,169.00,146.45,-22.55
2015,8,31,21,25,0,0.37,14.30,167.00,144.45,-22.55
2015,8,31,22,25,0,0.41,14.30,172.00,149.45,-22.55
2015,8,31,23,25,0,0.31,14.30,155.00,132.45,-22.55
2015,9,1,0,25,0,0.30,14.30,167.00,144.44,-22.56
2015,9,1,1,25,0,0.26,13.30,179.00,156.44,-22.56
2015,9,1,2,25,0,0.29,14.30,171.00,148.44,-22.56
2015,9,1,3,25,0,0.26,14.30,161.00,138.44,-22.56
2015,9,1,4,25,0,0.28,13.30,175.00,152.44,-22.56
2015,9,1,5,25,0,0.28,13.30,171.00,148.44,-22.56
2015,9,1,6,25,0,0.31,13.30,185.00,162.44,-22.56
2015,9,1,7,25,0,0.24,13.30,168.00,145.44,-22.56
2015,9,1,8,25,0,0.28,13.30,189.00,166.44,-22.56
2015,9,1,9,25,0,0.25,9.10,195.00,172.44,-22.56
2015,9,1,10,25,0,0.31,13.30,159.00,136.44,-22.56
2015,9,1,11,25,0,0.25,12.50,167.00,144.44,-22.56
2015,9,1,12,25,0,0.24,9.50,176.00,153.44,-22.56
2015,9,1,13,25,0,0.23,9.10,142.00,119.44,-22.56
2015,9,1,14,25,0,0.23,9.50,160.00,137.44,-22.56
2015,9,1,15,25,0,0.19,8.70,156.00,133.44,-22.56
2015,9,1,16,25,0,0.23,10.50,150.00,127.44,-22.56
2015,9,1,17,25,0,0.20,10.00,177.00,154.44,-22.56
2015,9,1,18,25,0,0.28,8.30,205.00,182.44,-22.56
2015,9,1,19,25,0,0.28,9.10,188.00,165.44,-22.56
2015,9,1,20,25,0,0.27,10.00,113.00,90.44,-22.56
2015,9,1,21,25,0,0.32,9.10,188.00,165.44,-22.56
2015,9,1,22,25,0,0.31,9.50,196.00,173.44,-22.56
